304050,304050,Trove,gamigo US Inc.,gamigo US Inc.,,69119,16216,0,"10,000,000 .. 20,000,000",1450,434,180,454,0,0,0,1790,"Trove is a voxel-based sandbox game developed and published by Trion Worlds. The game was released for Microsoft Windows and macOS in July 2015, and for PlayStation 4 and Xbox One in March 2017 and Nintendo Switch in June 2021."
304930,304930,Unturned,Smartly Dressed Games,Smartly Dressed Games,,430153,40196,0,"20,000,000 .. 50,000,000",6765,2967,332,1033,0,0,0,35541,"Unturned is a free-to-play survival game developed by Smartly Dressed Games, a studio consisting solely of Canadian game designer Nelson Sexton. It was released for Microsoft Windows, macOS, and Linux in July 2017."
322330,322330,Don't Starve Together,Klei Entertainment,Klei Entertainment,,311238,12157,0,"10,000,000 .. 20,000,000",2291,416,564,235,14.99,1499,0,21979,"Don't Starve Together is the standalone multiplayer expansion of the uncompromising wilderness survival game, Don't Starve. Now including Reign of Giants; adding new characters, seasons, creatures, biomes, and Giant new challenges to Don't Starve Together."
346110,346110,ARK: Survival Evolved,"Studio Wildcard, Instinct Games, Efecto Studios, Virtual Basement LLC",Studio Wildcard,,413984,93336,0,"10,000,000 .. 20,000,000",13502,1219,1506,773,29.99,2999,0,41938,"Ark: Survival Evolved is a 2017 action-adventure survival video game developed by Studio Wildcard. In the game, players must survive being stranded on one of several maps filled with roaming dinosaurs, fictional fantasy monsters and other prehistoric animals, natural hazards, and potentially hostile human players."
363970,363970,Clicker Heroes,Playsaurus,Playsaurus,,51246,5710,0,"5,000,000 .. 10,000,000",7324,254,460,261,0,0,0,3127,"Clicker Heroes, an clicking adventure. You only need click to defeat monsters, earn gold and level up heroes. Clicker Heroes is a Role-Playing game."
365590,365590,Tom Clancy’s The Division,Massive Entertainment,Ubisoft,,59176,26661,0,"5,000,000 .. 10,000,000",3901,776,1589,1165,7.49,2999,75,1102,"Tom Clancy's The Division is an online-only action role-playing video game developed by Massive Entertainment and published in 2016 by Ubisoft, for Microsoft Windows, PlayStation 4 and Xbox One."
370910,370910,Kathy Rain,Clifftop Games,Raw Fury,,3187,257,0,"5,000,000 .. 10,000,000",1429,272,268,272,14.99,1499,0,5,Kathy Rain is a point-and-click adventure video game developed by Clifftop Games and published by Raw Fury.
387990,387990,Scrap Mechanic,Axolot Games,Axolot Games,,77739,6191,0,"5,000,000 .. 10,000,000",2045,89,615,117,19.99,1999,0,2611,"Scrap Mechanic is a sandbox video game developed for Windows by Swedish game studio and publisher, Axolot Games, in which players can build machines, vehicles, and buildings, and share their creations online."
433850,433850,Z1 Battle Royale,Daybreak Game Company,Daybreak Game Company,,115671,93034,0,"10,000,000 .. 20,000,000",3363,55,111,85,0,0,0,248,Z1 Battle Royale is a battle royale game developed and published by Daybreak Game Company. The game's development began after the original H1Z1 was spun off into two separate projects in early 2016: H1Z1: Just Survive and H1Z1: King of the Kill.
477160,477160,Human: Fall Flat,No Brakes Games,Curve Games,,151096,8594,0,"10,000,000 .. 20,000,000",867,48,381,66,19.99,1999,0,5276,Human: Fall Flat is a puzzle-platform game developed by Tomas Sakalauskas and published by Curve Digital.�
